,booking_count,age_in_days,core_earning,active_days,followers,company tier numerical,college tier numerical,years of experience,# of posts/week,avg engagement per post last 30 days,# of Posts last 30 days,# of Comments last 30 days,# of Reactions last 30 days,gender_score,# of promotional posts,Target
2245,1.0,0.0,2.0,0.0,1.0,8.141738252919895,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2246,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
2247,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
2248,1.0,0.0,100.0,0.0,827.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2249,1.0,0.0,50.0,0.0,1081.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2250,1.0,0.0,149.0,0.0,3604.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2251,1.0,0.0,0.0,0.0,3088.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2252,1.0,0.0,1500.0,0.0,3950.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2253,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2254,1.0,0.0,10.0,0.0,3267.0,7.0,8.0,1.0,0.368421053,25.33333333,1.0,1.0,0.0,1.0,0.0,1
2255,1.0,0.0,300.0,0.0,6219.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2256,1.0,0.0,100.0,0.0,1532.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2257,1.0,8.0,300.0,0.0,601.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2258,1.0,0.0,50.0,0.0,2208.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2259,1.0,0.0,5.0,0.0,6967.305810614035,8.117628738383218,7.959415582052413,5.063053431974247,1.143658953795422,66.99876419689937,3.026492140560111,1.0053214960279566,0.7810229961073103,1.0,0.9623793241272629,1
2260,1.0,0.0,999.0,0.0,9474.0,1.0,9.0,3.0,3.36,2.75,12.0,0.0,1.0,1.0,1.0,1
2261,1.0,0.0,100.0,0.0,2376.0,10.0,8.0,8.0,0.49122807,4.25,1.0,0.0,0.0,1.0,1.0,1
2262,1.0,0.0,2.0,0.0,6966.872645640441,8.117620870203973,7.959403584296576,5.063039022574558,1.1436456610178685,66.98876965483916,3.0264127021859037,1.0052733040178297,0.7809858910650179,1.0,0.9623296740761343,1
2263,1.0,0.0,200.0,0.0,862.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2264,1.0,0.0,0.0,0.0,2392.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2265,1.0,0.0,300.0,0.0,3135.0,9.0,9.0,1.0,0.318181818,132.0,1.0,1.0,0.0,1.0,1.0,1
2266,1.0,15.0,200.0,0.0,8958.0,8.0,7.0,1.0,1.909090909,51.5,6.0,4.0,2.0,1.0,0.0,1
2267,1.0,0.0,200.0,0.0,3760.0,9.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2268,1.0,0.0,0.0,0.0,13553.0,8.0,10.0,5.0,3.929824561,8.0,3.0,0.0,0.0,1.0,0.0,0
2269,1.0,0.0,200.0,0.0,1508.0,8.0,7.0,6.0,0.318181818,10.0,1.0,0.0,0.0,1.0,0.0,1
2270,1.0,0.0,100.0,0.0,2848.0,8.0,7.0,7.0,0.98245614,5.375,2.0,0.0,1.0,1.0,0.0,1
2271,1.0,0.0,200.0,0.0,913.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2272,1.0,0.0,200.0,0.0,5715.0,10.0,10.0,7.0,1.719298246,41.71428571,12.0,4.0,0.0,1.0,3.0,1
2273,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2274,1.0,0.0,500.0,0.0,2619.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2275,1.0,0.0,0.0,0.0,5509.0,7.0,10.0,8.0,0.122807018,99.0,0.0,0.0,0.0,1.0,0.0,0
2276,1.0,0.0,1999.0,0.0,3367.0,8.0,9.0,3.0,0.35,15.66666667,0.0,0.0,0.0,1.0,0.0,1
2277,1.0,0.0,99.0,0.0,6280.0,8.0,8.0,8.0,1.75,9.5,2.0,0.0,0.0,1.0,1.0,1
2278,1.0,0.0,2.0,0.0,952.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2279,1.0,0.0,200.0,0.0,6995.46153389767,8.118140170034161,7.960195436181845,5.063990042954009,1.1445229843364044,67.64840943081154,3.031655634883564,1.0084539766861988,0.7834348238563186,1.0,0.965606577450626,1
2280,1.0,0.0,100.0,0.0,792.0,7.0,8.0,1.0,0.859649123,40.42857143,3.0,2.0,0.0,1.0,2.0,1
2281,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2282,1.0,0.0,500.0,0.0,693.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2283,1.0,0.0,0.0,0.0,406.0,7.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2284,1.0,0.0,0.0,0.0,1609.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2285,1.0,0.0,500.0,0.0,1499.0,7.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2286,1.0,0.0,1699.0,0.0,223.0,8.0,9.0,0.0,0.859649123,7.428571429,0.0,0.0,0.0,1.0,0.0,1
2287,1.0,0.0,0.0,0.0,863.0,7.0,10.0,8.0,0.189189189,62.0,0.0,0.0,0.0,1.0,0.0,0
2288,1.0,0.0,99.0,0.0,290.0,8.0,7.0,6.0,0.859649123,39.57142857,2.0,2.0,0.0,1.0,0.0,1
2289,1.0,0.0,0.0,0.0,721.0,7.0,9.0,6.0,0.122807018,5.0,0.0,0.0,0.0,0.0,0.0,0
2290,1.0,0.0,2.0,0.0,3007.0,7.0,7.966596092523472,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2291,1.0,0.0,200.0,0.0,1051.0,10.0,10.0,6.0,0.122807018,5.0,0.0,0.0,0.0,1.0,0.0,1
2292,1.0,0.0,15.0,0.0,14982.0,8.0,7.0,0.0,7.0,326.6470588,32.0,22.0,11.0,1.0,7.0,1
2293,1.0,0.0,500.0,0.0,1297.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2294,1.0,0.0,200.0,0.0,1924.0,8.0,8.0,6.0,7.736842105,5.555555556,36.0,1.0,0.0,1.0,4.0,1
2295,1.0,0.0,20.0,0.0,1340.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2296,1.0,0.0,100.0,0.0,4623.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2297,1.0,0.0,1660.0,0.0,1800.0,9.0,9.0,7.0,1.75,93.0,1.0,1.0,0.0,0.0,0.0,1
2298,1.0,0.0,200.0,0.0,33086.0,9.0,9.0,2.0,8.0,65.625,8.0,2.0,8.0,1.0,3.0,1
2299,1.0,0.0,500.0,0.0,11016.0,7.0,8.0,16.0,1.350877193,44.09090909,10.0,8.0,0.0,1.0,5.0,1
2300,1.0,0.0,200.0,0.0,19558.0,8.0,8.0,18.0,2.459459459,27.23076923,12.0,3.0,1.0,1.0,0.0,1
2301,1.0,0.0,10.0,0.0,6968.027752236693,8.117641852015295,7.959435578312142,5.063077447640395,1.1436811084246779,67.01542176699968,3.0266245378504553,1.0054018160448346,0.7810848378444644,1.0,0.9624620742124774,1
2302,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2303,1.0,0.0,0.0,0.0,571.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2304,1.0,0.0,50.0,0.0,6973.803285217952,8.117746761071897,7.9595955483899745,5.063269572969577,1.143858345458726,67.14868232780219,3.027683716173216,1.0060443761798588,0.7815795717416971,1.0,0.963124074894193,1
2305,1.0,0.0,1500.0,0.0,3098.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2306,1.0,0.0,0.0,0.0,742.0,8.0,6.0,4.0,0.859649123,16.42857143,2.0,1.0,0.0,1.0,0.0,0
2307,1.0,0.0,100.0,0.0,2647.0,8.0,9.0,14.0,0.49122807,140.5,0.0,0.0,0.0,1.0,0.0,1
2308,1.0,0.0,100.0,0.0,6981.0227014445245,8.117877897392653,7.959795510987265,5.063509729631054,1.1440798917512853,67.31525802880532,3.029007689076665,1.0068475763486389,0.7821979891132375,1.0,0.9639515757463374,1
2309,1.0,0.0,0.0,0.0,416.0,8.0,7.0,1.0,4.136363636,5.307692308,13.0,2.0,0.0,1.0,0.0,0
2310,1.0,0.0,0.0,0.0,1676.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2311,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2312,1.0,0.0,2.0,0.0,33.0,7.0,7.0,3.0,0.614035088,2.2,0.0,0.0,0.0,1.0,0.0,1
2313,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2314,1.0,0.0,500.0,0.0,3181.0,8.0,8.0,8.0,0.245614035,56.5,1.0,0.0,0.0,0.0,0.0,1
2315,1.0,0.0,500.0,0.0,3173.0,7.0,10.0,2.0,1.25,4.6,5.0,0.0,1.0,0.0,1.0,1
2316,1.0,0.0,200.0,0.0,2904.0,5.0,9.0,3.0,0.318181818,101.0,1.0,1.0,0.0,1.0,1.0,1
2317,1.0,0.0,1660.0,0.0,12163.0,10.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2318,1.0,0.0,1660.0,0.0,15767.0,7.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2319,1.0,0.0,0.0,0.0,1147.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2320,1.0,0.0,50.0,0.0,1502.0,7.0,8.0,1.0,0.614035088,39.8,3.0,0.0,2.0,0.0,2.0,1
2321,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2322,1.0,0.0,200.0,0.0,1431.0,8.0,10.0,4.0,0.98245614,130.875,2.0,1.0,0.0,0.0,0.0,1
2323,1.0,0.0,0.0,0.0,13496.0,10.0,10.0,3.0,0.28,640.0,0.0,0.0,0.0,1.0,0.0,0
2324,1.0,0.0,3320.0,0.0,28108.0,8.0,9.0,14.0,0.538461539,183.3333333,1.0,0.0,0.0,1.0,1.0,1
2325,1.0,0.0,0.0,0.0,3290.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2326,1.0,0.0,0.0,0.0,5303.0,10.0,7.0,3.0,0.368421053,1433.333333,2.0,1.0,1.0,1.0,0.0,0
2327,1.0,0.0,200.0,0.0,6995.46153389767,8.118140170034161,7.960195436181845,5.063990042954009,1.1445229843364044,67.64840943081154,3.031655634883564,1.0084539766861988,0.7834348238563186,1.0,0.965606577450626,1
2328,1.0,0.0,250.0,0.0,611.0,7.0,8.0,5.0,0.538461539,3.5,2.0,0.0,2.0,0.0,0.0,1
2329,1.0,0.0,50.0,0.0,1687.0,7.0,10.0,2.0,0.466666667,59.0,1.0,0.0,1.0,1.0,1.0,1
2330,1.0,0.0,1660.0,0.0,3284.0,7.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2331,1.0,0.0,1999.0,0.0,3315.0,8.0,8.0,10.0,12.28070175,5.23,19.0,5.0,2.0,1.0,11.0,1
2332,1.0,0.0,200.0,0.0,2734.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
2333,1.0,28.0,0.0,0.0,1641.0,10.0,9.0,5.0,0.325581395,140.0,0.0,0.0,0.0,1.0,0.0,0
2334,1.0,0.0,0.0,0.0,8712.0,9.0,7.0,7.0,0.28,63.5,0.0,0.0,0.0,0.0,0.0,0
2335,1.0,0.0,1660.0,0.0,7326.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2336,1.0,0.0,20.0,0.0,563.0,9.0,7.0,12.0,0.760869565,20.8,2.0,1.0,1.0,0.0,2.0,1
2337,1.0,0.0,100.0,0.0,7419.0,8.0,7.0,3.0,0.98245614,97.875,4.0,1.0,2.0,1.0,1.0,1
2338,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
2339,1.0,0.0,200.0,0.0,2388.0,8.0,7.0,5.0,0.333333333,7.5,0.0,0.0,0.0,1.0,0.0,1
2340,1.0,0.0,200.0,0.0,1732.0,9.0,8.0,11.0,0.21875,27.0,0.0,0.0,0.0,1.0,0.0,1
2341,1.0,0.0,0.0,0.0,1428.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2342,1.0,0.0,10.0,0.0,364.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2343,1.0,16.0,49.0,0.0,6387.0,7.0,6.0,12.0,8.228070175,4.686567164,32.0,2.0,0.0,1.0,4.0,1
2344,1.0,0.0,0.0,0.0,322.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2345,1.0,0.0,0.0,0.0,3869.0,8.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2346,1.0,0.0,50.0,0.0,3815.0,8.0,8.0,4.0,0.145833333,68.0,0.0,0.0,0.0,1.0,0.0,1
2347,1.0,0.0,0.0,0.0,5749.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2348,1.0,0.0,0.0,0.0,2582.0,8.0,7.0,4.0,0.368421053,11.33333333,0.0,0.0,0.0,1.0,0.0,0
2349,1.0,0.0,200.0,0.0,370.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2350,1.0,3.0,500.0,0.0,2630.0,7.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2351,1.0,0.0,0.0,0.0,378.0,7.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2352,1.0,0.0,0.0,0.0,844.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2353,1.0,0.0,2905.0,0.0,5161.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2354,1.0,0.0,1.0,0.0,6189.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
2355,1.0,0.0,500.0,0.0,12417.0,7.0,9.0,8.0,0.614035088,75.8,2.0,1.0,1.0,1.0,2.0,1
2356,1.0,0.0,500.0,0.0,6524.0,8.0,9.0,3.0,4.912280702,12.45,11.0,4.0,1.0,1.0,1.0,1
2357,1.0,0.0,1.0,0.0,863.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2358,1.0,0.0,199.0,0.0,1643.0,8.0,9.0,8.0,0.98245614,77.5,1.0,0.0,0.0,1.0,0.0,1
2359,1.0,0.0,50.0,0.0,6973.803285217952,8.117746761071897,7.9595955483899745,5.063269572969577,1.143858345458726,67.14868232780219,3.027683716173216,1.0060443761798588,0.7815795717416971,1.0,0.963124074894193,1
2360,1.0,0.0,0.0,0.0,2943.0,7.0,10.0,18.0,0.859649123,42.28571429,2.0,1.0,0.0,1.0,1.0,0
2361,1.0,0.0,200.0,0.0,7029.0,8.0,9.0,4.0,11.52941176,10.875,53.0,36.0,5.0,1.0,9.0,1
2362,1.0,0.0,0.0,0.0,1230.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2363,1.0,0.0,0.0,0.0,5537.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2364,1.0,0.0,49.0,0.0,10136.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2365,1.0,0.0,1660.0,0.0,48546.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2366,1.0,0.0,2.0,0.0,450005.0,10.0,10.0,14.0,8.4,349.0,12.0,12.0,1.0,1.0,5.0,1
2367,1.0,0.0,3320.0,0.0,1371.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2368,1.0,0.0,1000.0,0.0,12021.0,7.0,6.0,6.0,1.596491228,28.69230769,9.0,0.0,4.0,1.0,0.0,1
2369,1.0,0.0,0.0,0.0,242.0,7.0,6.0,11.0,0.466666667,39.0,1.0,1.0,0.0,1.0,0.0,0
2370,1.0,0.0,200.0,0.0,16984.0,8.0,7.0,18.0,1.029411765,143.0,4.0,1.0,1.0,1.0,1.0,1
2371,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2372,1.0,22.0,0.0,0.0,23860.0,8.0,7.0,5.0,1.228070175,31.6,2.0,1.0,0.0,0.0,1.0,0
2373,1.0,0.0,29.0,0.0,7085.894586745642,8.125962704388373,7.9598588236425,5.063134458280618,0.9825538954413506,67.69067309997214,2.3268748939713255,0.946143630086574,0.6531449638709951,0.0,0.7914030620368315,1
2374,1.0,0.0,0.0,0.0,564.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2375,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2376,1.0,0.0,0.0,0.0,1753.0,6.0,7.0,5.0,1.228070175,1.9,1.0,0.0,0.0,1.0,0.0,0
2377,1.0,0.0,500.0,0.0,1776.0,7.0,9.0,5.0,0.21875,55.0,0.0,0.0,0.0,0.0,0.0,1
2378,1.0,0.0,151.0,0.0,7699.0,9.0,9.0,0.0,0.118644068,708.0,0.0,0.0,0.0,1.0,0.0,1
2379,1.0,0.0,500.0,0.0,1928.0,8.0,8.0,3.0,0.614035088,19.6,2.0,0.0,0.0,0.0,1.0,1
2380,1.0,0.0,300.0,0.0,2103.0,10.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2381,1.0,0.0,100.0,0.0,1797.0,10.0,7.0,5.0,0.318181818,55.0,1.0,1.0,0.0,1.0,1.0,1
2382,1.0,0.0,1660.0,0.0,18712.0,7.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1
2383,1.0,0.0,0.0,0.0,4522.0,7.676527349519468,7.0,8.0,17.76923077,3.121212121,33.0,1.0,0.0,1.0,10.0,0
2384,1.0,0.0,664.0,0.0,18314.0,9.0,8.0,3.0,0.933333333,4155.5,2.0,0.0,2.0,1.0,1.0,1
2385,1.0,0.0,10.0,0.0,2230.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
2386,1.0,0.0,0.0,0.0,2281.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0
2387,1.0,0.0,200.0,0.0,25183.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2388,1.0,0.0,1.0,0.0,507.0,8.0,8.0,4.0,0.482758621,7.0,2.0,0.0,0.0,0.0,2.0,1
2389,1.0,0.0,200.0,0.0,1182.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2390,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2391,1.0,0.0,0.0,0.0,3557.0,10.0,8.0,5.0,1.596491228,37.38461538,10.0,2.0,0.0,1.0,6.0,0
2392,1.0,0.0,1.0,0.0,378.0,7.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2393,1.0,0.0,200.0,0.0,10946.0,7.0,8.0,3.0,1.596491228,33.15384615,7.0,3.0,0.0,0.0,4.0,1
2394,1.0,0.0,100.0,0.0,15754.0,6.0,7.0,8.0,3.5,39.0,1.0,3.0,2.0,0.0,0.0,1
2395,1.0,0.0,415.0,0.0,33916.0,8.0,7.0,12.0,1.346153846,1570.4,5.0,4.0,1.0,1.0,5.0,1
2396,1.0,1.0,20.0,0.0,14595.0,7.0,8.0,10.0,4.298245614,6.228571429,31.0,0.0,7.0,1.0,0.0,1
2397,1.0,27.0,4598.0,0.0,18001.0,8.0,9.0,8.0,3.5,114.25,4.0,4.0,1.0,0.0,0.0,1
2398,1.0,0.0,100.0,0.0,2553.0,8.0,8.0,5.0,0.368421053,1.666666667,2.0,0.0,0.0,1.0,0.0,1
2399,1.0,23.0,1200.0,0.0,18954.0,7.0,8.0,8.0,1.473684211,10.41666667,5.0,0.0,1.0,0.0,2.0,1
2400,1.0,0.0,200.0,0.0,7110.584990240523,8.126411190605355,7.960542695725232,5.0639557940628706,0.9833115837619049,68.26036199740284,2.3314028813011243,0.9488905746638023,0.6552599512816643,0.0,0.7942331149511654,1
2401,1.0,0.0,1000.0,0.0,7226.095649865696,8.128509371737431,7.9637420972818775,5.067798300646511,0.986856324442859,70.92557321345289,2.352586447756319,0.9617417773642842,0.6651546292263142,0.0,0.8074731285854755,1
2402,1.0,17.0,33200.0,0.0,12885.556130135445,8.196148714108828,8.080726211838336,5.218336871756839,1.4942717234924334,183.5656201771437,4.086604186474398,1.758970784442445,1.453045455805452,1.0,1.6684578394663792,1
2403,1.0,0.0,50.0,0.0,11962.0,8.0,9.0,4.0,0.736842105,18.83333333,5.0,2.0,0.0,1.0,2.0,1
2404,1.0,25.0,0.0,0.0,1630.0,8.0,9.0,4.0,0.318181818,85.0,1.0,0.0,0.0,0.0,1.0,0
2405,1.0,0.0,1.0,0.0,6966.72825731591,8.117618247477559,7.95939958504463,5.063034219441328,1.1436412300920171,66.98543814081911,3.0263862227278344,1.005257240014454,0.780973522717587,1.0,0.9623131240590913,1
2406,1.0,0.0,200.0,0.0,28118.0,8.0,7.0,1.0,3.0,433.6666667,3.0,2.0,4.0,0.0,1.0,1
2407,1.0,21.0,0.0,0.0,57113.0,7.0,8.0,6.0,14.875,90.23529412,17.0,17.0,1.0,1.0,5.0,0
2408,1.0,0.0,0.0,0.0,3080.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2409,1.0,0.0,0.0,0.0,1273.0,7.0,7.0,5.0,0.388888889,40.0,1.0,1.0,0.0,0.0,0.0,0
2410,1.0,0.0,2905.0,0.0,16986.0,8.0,7.0,5.0,8.75,159.8,5.0,6.0,3.0,1.0,1.0,1
2411,1.0,0.0,200.0,0.0,28.0,8.14913123391394,7.0,5.067023131541852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2412,1.0,0.0,200.0,0.0,2102.0,9.0,7.0,7.0,0.35,13.0,1.0,1.0,0.0,1.0,1.0,1
2413,1.0,20.0,600.0,0.0,2249.0,8.0,10.0,7.0,0.933333333,26.0,2.0,1.0,1.0,1.0,2.0,1
2414,1.0,0.0,200.0,0.0,890.0,9.0,7.0,10.0,2.333333333,20.0,1.0,0.0,0.0,1.0,1.0,1
2415,1.0,0.0,200.0,0.0,13589.0,10.0,8.0,6.0,0.388888889,44.0,1.0,1.0,0.0,0.0,1.0,1
2416,1.0,0.0,49.0,0.0,7565.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2417,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2418,1.0,0.0,199.0,0.0,7336.0,8.0,9.0,6.0,9.8,12.78571429,14.0,3.0,9.0,1.0,11.0,1
2419,1.0,0.0,50.0,0.0,21190.0,7.0,8.0,11.0,3.15,36.33333333,9.0,2.0,1.0,1.0,4.0,1
2420,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2421,1.0,0.0,200.0,0.0,8062.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2422,1.0,17.0,0.0,0.0,1164.0,7.0,9.0,9.0,1.75,14.0,1.0,0.0,0.0,1.0,1.0,0
2423,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2424,1.0,0.0,250.0,0.0,5881.0,8.0,8.0,4.0,2.333333333,33.0,1.0,3.0,0.0,1.0,0.0,1
2425,1.0,0.0,200.0,0.0,9895.0,8.0,10.0,2.0,0.368421053,30.33333333,2.0,1.0,0.0,1.0,2.0,1
2426,1.0,0.0,500.0,0.0,1110.0,7.0,8.0,11.0,0.368421053,74.66666667,2.0,1.0,0.0,1.0,1.0,1
2427,1.0,0.0,50.0,0.0,6973.803285217952,8.117746761071897,7.9595955483899745,5.063269572969577,1.143858345458726,67.14868232780219,3.027683716173216,1.0060443761798588,0.7815795717416971,1.0,0.963124074894193,1
2428,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2429,1.0,0.0,200.0,0.0,2841.0,8.0,10.0,25.0,0.245614035,26.5,0.0,0.0,5.0,1.0,0.0,1
2430,1.0,10.0,3000.0,0.0,5321.0,7.0,7.0,1.0,5.25,17.5,12.0,4.0,0.0,1.0,2.0,1
2431,1.0,0.0,2000.0,0.0,13058.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1
